2002-03-01,0.07416668239260756
2002-06-01,0.07253693753951768
2002-09-01,0.07039129769481021
2002-12-01,0.0677479255984565
2003-03-01,0.0646107561920279
2003-06-01,0.06085293966307579
2003-09-01,0.056524422851378604
2003-12-01,0.051667985747438465
2004-03-01,0.04622630383589681
2004-06-01,0.040226487167107056
2004-09-01,0.03426239648538978
2004-12-01,0.029033018200511962
2005-03-01,0.02513277693474962
2005-06-01,0.02273413740684642
2005-09-01,0.020825945137040485
2005-12-01,0.01836906767063916
2006-03-01,0.01587748785260257
2006-06-01,0.014045469730756842
2006-09-01,0.013219889300580942
2006-12-01,0.013376749449368081
2007-03-01,0.013780036172594953
2007-06-01,0.01373687561861201
2007-09-01,0.01327990029813544
2007-12-01,0.012679775715559304
2008-03-01,0.012303331705223273
2008-06-01,0.012382544893723205
2008-09-01,0.01246454613620804
2008-12-01,0.012211098199801783
2009-03-01,0.012419087225573066
2009-06-01,0.01372926969713802
2009-09-01,0.014905321935440292
2009-12-01,0.014779411323401971
2010-03-01,0.014323572988742764
2010-06-01,0.014600406786573433
2010-09-01,0.015100974028522318
2010-12-01,0.015143116841236143
2011-03-01,0.015025191121831658
2011-06-01,0.015142516896577238
2011-09-01,0.015373610394483794
2011-12-01,0.015511639900828616
2012-03-01,0.015564231891103548
2012-06-01,0.015581965681645379
2012-09-01,0.015591592507193627
2012-12-01,0.015546687848103277
2013-03-01,0.015138176118185137
2013-06-01,0.01413571932220312
2013-09-01,0.013037226056124571
2013-12-01,0.012325004807729164
2014-03-01,0.011692910981906009
2014-06-01,0.010814167989086113
2014-09-01,0.010147971898945049
2014-12-01,0.010080513470803572
2015-03-01,0.010012147560897642
2015-06-01,0.009368760781183682
2015-09-01,0.008652026887837404
2015-12-01,0.008440826938154249
2016-03-01,0.008521233831848073
2016-06-01,0.008494456810918885
2016-09-01,0.007950828372106486
